ids,lat,lon,t1_count,t2_count,theta,dx,dy,zdx,zdy,abs_dist,percentile_cat,lisa_cat
554,31.607708,65.730751,0.0,0.0,3.14404711159,-0.699666328482,-0.00171730506666,-0.611204530911,-0.186362713628,0.424841817284,0,Ll
555,31.607708,65.731751,0.0,0.0,3.18144936874,-0.171940984772,-0.00685663395708,-0.150201752841,-0.883972624695,0.733770871854,0,Ll
556,31.607708,65.732751,0.0,0.0,3.14719636745,-1.69143385319,-0.0094784105471,-1.47757865817,-1.23985125648,0.237727401692,0,Ll
557,31.607708,65.733751,0.0,0.0,3.14683451842,-1.46517255054,-0.00768030680535,-1.27992453688,-0.99577756162,0.284146975265,0,Ll
558,31.607708,65.734751,0.0,0.0,3.14300122178,-3.02672814507,-0.00426335580792,-2.64404599849,-0.531962356899,2.1120836416,2,Ll
559,31.607708,65.735751,0.0,0.0,3.14899588715,-1.06902156311,-0.00791436090638,-0.933860608146,-1.02754794723,0.09368733908,0,Ll
560,31.607708,65.736751,0.0,0.0,3.15636716162,-0.551339762979,-0.0081463665102,-0.48163152561,-1.05904027085,0.577408745243,0,Ll
561,31.607708,65.737751,0.0,0.0,3.16208338126,-0.592875334769,-0.0121501475679,-0.517915577933,-1.60251149193,1.084595914,1,Ll
562,31.607708,65.738751,0.0,0.0,3.63408227164,-0.0116250065641,-0.00623786607559,-0.0101552074105,-0.799981384597,0.789826177187,1,Ll
576,31.608708,65.695751,0.0,0.0,3.12350061363,-0.162750091897,0.00294480247323,-0.142172903746,0.446469412051,0.588642315797,0,Lh
577,31.608708,65.696751,0.0,0.0,0.0130822197431,0.10430876648,0.00136466805691,0.0911205643188,0.231982763474,0.140862199155,0,Hh
578,31.608708,65.697751,0.0,0.0,0.0149770364858,0.185578381563,0.00277962202859,0.1621149154,0.42404790182,0.26193298642,0,Hh
579,31.608708,65.698751,0.0,0.0,3.12736100542,-0.0581250328205,0.000827270869402,-0.0507760370523,0.15903674033,0.209812777382,0,Lh
580,31.608708,65.699751,0.0,0.0,3.14945271892,-0.244125137846,-0.00191887904809,-0.21325935562,-0.213724264184,0.000464908564425,0,Ll
581,31.608708,65.700751,0.0,0.0,3.2231025624,-0.0348750196923,-0.0028489718662,-0.0304656222314,-0.339974594132,0.309508971901,0,Ll
582,31.608708,65.701751,0.0,0.0,3.14744430098,-0.465000262564,-0.00272104863306,-0.406208296418,-0.322610358995,0.0835979374229,0,Ll
583,31.608708,65.702751,0.0,0.0,6.2549312464,0.283389344133,-0.00800903104962,0.247559220867,-1.04039842471,1.28795764558,1,Hl
587,31.608708,65.706751,0.0,0.0,3.24659941378,-0.0985970921743,-0.0103915833051,-0.0861310413527,-1.363804866,1.27767382465,1,Ll
588,31.608708,65.707751,0.0,0.0,3.2912019091,-0.0368300925972,-0.00555160506767,-0.0321735069317,-0.706828661564,0.674655154633,0,Ll
589,31.608708,65.708751,0.0,0.0,3.16227551754,-0.104625059077,-0.00216425448013,-0.0913968666941,-0.24703140155,0.155634534856,0,Ll
590,31.608708,65.709751,0.0,0.0,3.14663707603,-0.732902567866,-0.00369710151637,-0.640238570818,-0.45509928501,0.185139285808,0,Ll
591,31.608708,65.710751,0.0,0.0,6.21242730249,0.073449323463,-0.00520581845761,0.0641628122799,-0.659891761545,0.724054573825,0,Hl
593,31.608708,65.712751,0.0,0.0,3.26165802535,-0.0310703047481,-0.0037484974214,-0.0271419536224,-0.462075739232,0.43493378561,0,Ll
594,31.608708,65.713751,0.0,0.0,3.14618743416,-0.762544954038,-0.0035037513953,-0.666133143699,-0.428854037111,0.237279106588,0,Ll
596,31.608708,65.715751,0.0,0.0,5.93191783134,0.0290098009774,-0.0106310918621,0.0253419681303,-1.39631563671,1.42165760484,1,Hl
597,31.608708,65.716751,0.0,0.0,3.14398806163,-2.25814602035,-0.00540919147843,-1.97263898935,-0.687497512801,1.28514147655,1,Ll
598,31.608708,65.717751,0.0,0.0,3.16894237421,-0.348750196923,-0.00954059938208,-0.304656222314,-1.24829273757,0.943636515252,1,Ll
599,31.608708,65.718751,0.0,0.0,3.20314547542,-0.0813750459486,-0.00501519908347,-0.0710864518732,-0.634017183857,0.562930731984,0,Ll
600,31.608708,65.719751,0.0,0.0,3.14969915465,-0.127875072205,-0.00103664211614,-0.111707281515,-0.0939698680822,0.0177374134328,0,Ll
601,31.608708,65.720751,0.0,0.0,6.27651587176,0.0300159960908,-0.000200192715855,0.0262209457047,0.0195693515677,0.00665159413695,0,Hl
603,31.608708,65.722751,0.0,0.0,0.00528489144578,0.00575978784918,3.04401369327e-05,0.00503155330934,0.0508753386632,0.0458437853538,0,Hh
604,31.608708,65.723751,0.0,0.0,6.17417299729,0.0193398673182,-0.00211667489123,0.0168946454202,-0.240572972154,0.257467617574,0,Hl
606,31.608708,65.725751,0.0,0.0,3.11913199818,-0.0737656160602,0.00165710275207,-0.0644391146553,0.271677701477,0.336116816133,0,Lh
607,31.608708,65.726751,0.0,0.0,0.0153885700117,0.191232738546,0.00294303070048,0.167054367918,0.446228912511,0.279174544593,0,Hh
608,31.608708,65.727751,0.0,0.0,2.75354093022,-0.0116250065641,0.00475206164243,-0.0101552074105,0.691785860013,0.701941067423,0,Lh
609,31.608708,65.728751,0.0,0.0,0.0527888056418,0.0501993103349,0.00265242589574,0.043852397459,0.406782362911,0.362929965452,0,Hh
610,31.608708,65.729751,0.0,0.0,3.1135415242,-0.0232500131282,0.00065236024225,-0.0203104148209,0.135294460033,0.155604874854,0,Lh
614,31.608708,65.733751,0.0,0.0,3.18723935204,-0.232500131282,-0.0106202405918,-0.203104148209,-1.39484269075,1.19173854254,1,Ll
616,31.608708,65.735751,0.0,0.0,6.04116159011,0.0290098009774,-0.00716143716734,0.0253419681303,-0.925346458699,0.950688426829,1,Hl
618,31.608708,65.737751,0.0,0.0,3.34706610703,-0.0232500131282,-0.00484564653651,-0.0203104148209,-0.611002206663,0.590691791843,0,Ll
620,31.608708,65.739751,0.0,0.0,3.17226184016,-0.139500078769,-0.00427969585168,-0.121862488925,-0.534180346196,0.412317857271,0,Ll
621,31.608708,65.740751,0.0,0.0,3.14189405848,-0.25575014441,-7.70843473756e-05,-0.22341456303,0.0362800194036,0.259694582434,0,Ll
622,31.608708,65.741751,0.0,0.0,3.13959712456,-0.19762511159,0.000394367171173,-0.172638525978,0.100274610709,0.272913136687,0,Lh
623,31.608708,65.742751,0.0,0.0,3.13974782256,-0.308220820247,0.000568615977739,-0.269251147565,0.123927055813,0.393178203378,0,Lh
632,31.609708,65.694751,0.0,0.0,0.0370273711977,0.00966993365912,0.000358215945836,0.00844732271009,0.0953674616182,0.0869201389082,0,Hh
633,31.609708,65.695751,0.0,0.0,3.10958842418,-0.0813750459486,0.0026052351883,-0.0710864518732,0.400376720089,0.471463171962,0,Lh
634,31.609708,65.696751,0.0,0.0,0.313129529637,0.00966993365912,0.00313094687047,0.00844732271009,0.471736558632,0.463289235922,0,Hh
635,31.609708,65.697751,0.0,0.0,0.00318096091489,0.637899328905,0.00202913967684,0.55724699649,0.322177805973,0.235069190517,0,Hh
636,31.609708,65.698751,0.0,0.0,0.0090971315659,0.208722963825,0.0018988326441,0.182333229429,0.304489995082,0.122156765652,0,Hh
637,31.609708,65.699751,0.0,0.0,6.27131090998,0.0802153064257,-0.000952553181025,0.0700733431637,-0.0825556784485,0.152629021612,0,Hl
638,31.609708,65.700751,0.0,0.0,3.144801489,-0.509746873868,-0.00163569943294,-0.445297402838,-0.175285606072,0.270011796766,0,Ll
639,31.609708,65.701751,0.0,0.0,3.14709356602,-0.666526316185,-0.00366653988368,-0.582254551692,-0.450950864405,0.131303687286,0,Ll
640,31.609708,65.702751,0.0,0.0,3.1458011218,-1.07176276562,-0.00451050615218,-0.936255228732,-0.565510419954,0.370744808778,0,Ll
641,31.609708,65.703751,0.0,0.0,3.14635796505,-1.36212895445,-0.0064910178561,-1.18990918207,-0.834344079582,0.355565102485,0,Ll
