ID,lat,lon,COUNTt1,COUNTt2
1477,31.623708,65.741751,2,0
1478,31.623708,65.742751,2,0
1487,31.624708,65.694751,0,17
1488,31.624708,65.695751,5,14
1491,31.624708,65.698751,0,19
1492,31.624708,65.699751,0,10
1495,31.624708,65.702751,4,0
1496,31.624708,65.703751,146,358
1497,31.624708,65.704751,27,6
1498,31.624708,65.705751,7,0
1499,31.624708,65.706751,12,0
1500,31.624708,65.707751,84,63
1501,31.624708,65.708751,28,12
1502,31.624708,65.709751,63,324
1503,31.624708,65.710751,416,524
1504,31.624708,65.711751,9,38
1505,31.624708,65.712751,6,3
1507,31.624708,65.714751,0,2
1508,31.624708,65.715751,0,62
1510,31.624708,65.717751,0,39
1511,31.624708,65.718751,0,20
1512,31.624708,65.719751,0,6
1513,31.624708,65.720751,0,47
1514,31.624708,65.721751,1,25
1515,31.624708,65.722751,27,3
1516,31.624708,65.723751,42,103
1517,31.624708,65.724751,80,43
1518,31.624708,65.725751,4,3
1519,31.624708,65.726751,55,26
1520,31.624708,65.727751,0,22
1521,31.624708,65.728751,161,563
1522,31.624708,65.729751,0,56
1523,31.624708,65.730751,0,54
1524,31.624708,65.731751,0,3
1525,31.624708,65.732751,0,46
1526,31.624708,65.733751,0,9
1527,31.624708,65.734751,0,33
1528,31.624708,65.735751,152,295
1529,31.624708,65.736751,93,247
1530,31.624708,65.737751,3,59
1531,31.624708,65.738751,5,6
1532,31.624708,65.739751,38,37
1533,31.624708,65.740751,11,0
1537,31.624708,65.744751,0,6
1543,31.625708,65.693751,16,4
1544,31.625708,65.694751,0,8
1547,31.625708,65.697751,6,0
1548,31.625708,65.698751,9,6
1549,31.625708,65.699751,8,8
1550,31.625708,65.700751,1,8
1551,31.625708,65.701751,3,0
1552,31.625708,65.702751,27,2
1553,31.625708,65.703751,49,153
1554,31.625708,65.704751,14,81
1555,31.625708,65.705751,20,10
1556,31.625708,65.706751,16,49
1557,31.625708,65.707751,3,29
1558,31.625708,65.708751,10,15
1559,31.625708,65.709751,30,42
1560,31.625708,65.710751,451,535
1561,31.625708,65.711751,0,6
1564,31.625708,65.714751,0,6
1565,31.625708,65.715751,2,124
1566,31.625708,65.716751,5,0
1567,31.625708,65.717751,1,3
1568,31.625708,65.718751,0,16
1569,31.625708,65.719751,0,16
1571,31.625708,65.721751,19,24
1572,31.625708,65.722751,58,95
1573,31.625708,65.723751,43,12
1574,31.625708,65.724751,5,17
1575,31.625708,65.725751,11,71
1576,31.625708,65.726751,143,23
1577,31.625708,65.727751,13,41
1578,31.625708,65.728751,148,512
1579,31.625708,65.729751,1,75
1580,31.625708,65.730751,20,81
1581,31.625708,65.731751,0,17
1582,31.625708,65.732751,3,29
1583,31.625708,65.733751,4,58
1584,31.625708,65.734751,110,298
1585,31.625708,65.735751,204,453
1586,31.625708,65.736751,0,18
1587,31.625708,65.737751,0,21
1588,31.625708,65.738751,0,13
1589,31.625708,65.739751,12,31
1590,31.625708,65.740751,9,21
1591,31.625708,65.741751,1,13
1593,31.625708,65.743751,0,9
1599,31.626708,65.692751,4,6
1600,31.626708,65.693751,0,3
1605,31.626708,65.698751,23,33
1606,31.626708,65.699751,38,0
1607,31.626708,65.700751,0,4
1608,31.626708,65.701751,11,2
1610,31.626708,65.703751,9,3
1611,31.626708,65.704751,134,205
1612,31.626708,65.705751,9,10
1613,31.626708,65.706751,0,8
1614,31.626708,65.707751,6,4
1615,31.626708,65.708751,10,29
1616,31.626708,65.709751,52,42
1617,31.626708,65.710751,363,474
1618,31.626708,65.711751,4,0
1619,31.626708,65.712751,6,0
1622,31.626708,65.715751,1,43
1624,31.626708,65.717751,3,7
1625,31.626708,65.718751,0,12
1626,31.626708,65.719751,0,29
1628,31.626708,65.721751,23,0
1629,31.626708,65.722751,12,16
1630,31.626708,65.723751,49,100
1631,31.626708,65.724751,14,20
1632,31.626708,65.725751,51,47
1633,31.626708,65.726751,138,13
1634,31.626708,65.727751,18,23
1635,31.626708,65.728751,216,384
1636,31.626708,65.729751,0,49
1637,31.626708,65.730751,0,77
1638,31.626708,65.731751,0,66
1639,31.626708,65.732751,64,95
1640,31.626708,65.733751,115,138
1641,31.626708,65.734751,272,476
1642,31.626708,65.735751,36,36
1643,31.626708,65.736751,39,1
1644,31.626708,65.737751,5,24
1645,31.626708,65.738751,3,15
1646,31.626708,65.739751,12,12
1647,31.626708,65.740751,0,90
1655,31.627708,65.691751,0,22
1656,31.627708,65.692751,0,12
1662,31.627708,65.698751,11,0
1663,31.627708,65.699751,24,0
1664,31.627708,65.700751,0,7
1666,31.627708,65.702751,3,0
1667,31.627708,65.703751,13,5
1668,31.627708,65.704751,191,207
1670,31.627708,65.706751,23,0
1671,31.627708,65.707751,22,19
1672,31.627708,65.708751,15,50
1673,31.627708,65.709751,41,69
1674,31.627708,65.710751,375,486
1675,31.627708,65.711751,40,0
1678,31.627708,65.714751,1,3
1679,31.627708,65.715751,10,41
1683,31.627708,65.719751,0,7
1684,31.627708,65.720751,0,5
1686,31.627708,65.722751,32,0
1687,31.627708,65.723751,16,121
1688,31.627708,65.724751,69,38
1689,31.627708,65.725751,122,59
1690,31.627708,65.726751,128,60
1691,31.627708,65.727751,5,42
1692,31.627708,65.728751,214,422
1693,31.627708,65.729751,0,17
1694,31.627708,65.730751,0,61
1695,31.627708,65.731751,0,184
1696,31.627708,65.732751,0,141
1697,31.627708,65.733751,397,415
1698,31.627708,65.734751,0,27
1699,31.627708,65.735751,0,21
1700,31.627708,65.736751,0,38
1701,31.627708,65.737751,34,21
1702,31.627708,65.738751,31,0
1703,31.627708,65.739751,5,10
1704,31.627708,65.740751,25,33
1705,31.627708,65.741751,15,0
1706,31.627708,65.742751,0,11
1711,31.628708,65.690751,0,3
1712,31.628708,65.691751,0,14
1713,31.628708,65.692751,0,3
1715,31.628708,65.694751,3,0
1719,31.628708,65.698751,1,0
1720,31.628708,65.699751,8,0
1721,31.628708,65.700751,21,0
1722,31.628708,65.701751,4,0
1723,31.628708,65.702751,12,0
1724,31.628708,65.703751,7,1
1725,31.628708,65.704751,268,239
1726,31.628708,65.705751,9,1
1727,31.628708,65.706751,33,11
1728,31.628708,65.707751,6,28
1729,31.628708,65.708751,43,72
1730,31.628708,65.709751,15,62
1731,31.628708,65.710751,322,518
1732,31.628708,65.711751,16,0
1733,31.628708,65.712751,4,0
1734,31.628708,65.713751,1,0
1735,31.628708,65.714751,7,2
1736,31.628708,65.715751,96,24
1737,31.628708,65.716751,3,0
1739,31.628708,65.718751,3,0
1741,31.628708,65.720751,13,23
1743,31.628708,65.722751,6,0
1744,31.628708,65.723751,23,35
1745,31.628708,65.724751,65,24
1746,31.628708,65.725751,132,40
1747,31.628708,65.726751,70,10
1748,31.628708,65.727751,50,51
1749,31.628708,65.728751,184,254
1750,31.628708,65.729751,0,6
1751,31.628708,65.730751,0,72
1752,31.628708,65.731751,0,23
1753,31.628708,65.732751,213,240
1754,31.628708,65.733751,221,338
1755,31.628708,65.734751,0,49
1756,31.628708,65.735751,3,68
1757,31.628708,65.736751,42,58
1758,31.628708,65.737751,31,37
1759,31.628708,65.738751,1,38
1760,31.628708,65.739751,44,12
1761,31.628708,65.740751,4,8
1763,31.628708,65.742751,0,3
1770,31.629708,65.692751,0,4
1777,31.629708,65.699751,0,9
1780,31.629708,65.702751,5,4
1781,31.629708,65.703751,96,33
1782,31.629708,65.704751,393,281
1783,31.629708,65.705751,143,58
1784,31.629708,65.706751,76,87
1785,31.629708,65.707751,81,115
1786,31.629708,65.708751,67,83
1787,31.629708,65.709751,44,68
1788,31.629708,65.710751,383,812
1789,31.629708,65.711751,28,51
1790,31.629708,65.712751,16,22
1791,31.629708,65.713751,4,5
1792,31.629708,65.714751,18,0
1793,31.629708,65.715751,49,27
1794,31.629708,65.716751,29,0
1798,31.629708,65.720751,26,71
1799,31.629708,65.721751,3,81
1800,31.629708,65.722751,8,40
1801,31.629708,65.723751,58,9
1802,31.629708,65.724751,185,25
1803,31.629708,65.725751,128,27
1804,31.629708,65.726751,37,58
1805,31.629708,65.727751,294,256
1806,31.629708,65.728751,17,115
1807,31.629708,65.729751,0,47
1808,31.629708,65.730751,0,91
1809,31.629708,65.731751,63,314
1810,31.629708,65.732751,230,587
1811,31.629708,65.733751,2,160
1812,31.629708,65.734751,25,338
1813,31.629708,65.735751,18,100
1814,31.629708,65.736751,42,52
1815,31.629708,65.737751,25,6
1816,31.629708,65.738751,3,13
1817,31.629708,65.739751,7,8
1818,31.629708,65.740751,21,19
1819,31.629708,65.741751,3,19
1827,31.630708,65.692751,0,14
1834,31.630708,65.699751,3,0
1835,31.630708,65.700751,11,11
1836,31.630708,65.701751,118,43
1837,31.630708,65.702751,140,84
1838,31.630708,65.703751,209,71
1839,31.630708,65.704751,12,5
1840,31.630708,65.705751,71,4
1841,31.630708,65.706751,38,0
1842,31.630708,65.707751,24,0
1843,31.630708,65.708751,26,30
1844,31.630708,65.709751,42,122
1845,31.630708,65.710751,499,998
1846,31.630708,65.711751,80,53
1847,31.630708,65.712751,19,17
1848,31.630708,65.713751,39,83
1849,31.630708,65.714751,115,101
1850,31.630708,65.715751,60,200
1851,31.630708,65.716751,66,78
1852,31.630708,65.717751,38,81
1853,31.630708,65.718751,45,70
1854,31.630708,65.719751,25,52
1855,31.630708,65.720751,25,64
1856,31.630708,65.721751,28,10
1857,31.630708,65.722751,28,0
1858,31.630708,65.723751,154,0
1859,31.630708,65.724751,105,14
1860,31.630708,65.725751,123,28
1861,31.630708,65.726751,11,34
1862,31.630708,65.727751,231,336
1863,31.630708,65.728751,3,16
1864,31.630708,65.729751,0,47
1865,31.630708,65.730751,0,67
1866,31.630708,65.731751,202,378
1867,31.630708,65.732751,0,56
1868,31.630708,65.733751,13,105
1869,31.630708,65.734751,21,208
1870,31.630708,65.735751,0,115
1871,31.630708,65.736751,0,66
1872,31.630708,65.737751,0,3
1873,31.630708,65.738751,0,6
1874,31.630708,65.739751,1,21
1875,31.630708,65.740751,21,14
1876,31.630708,65.741751,0,41
1877,31.630708,65.742751,0,14
1878,31.630708,65.743751,0,2
1885,31.631708,65.693751,0,3
1886,31.631708,65.694751,0,3
1888,31.631708,65.696751,3,0
1889,31.631708,65.697751,5,39
1890,31.631708,65.698751,16,10
1891,31.631708,65.699751,39,39
1892,31.631708,65.700751,48,29
1893,31.631708,65.701751,33,12
1894,31.631708,65.702751,0,18
1895,31.631708,65.703751,28,43
1896,31.631708,65.704751,3,21
1897,31.631708,65.705751,22,3
1898,31.631708,65.706751,9,8
1899,31.631708,65.707751,10,0
1900,31.631708,65.708751,19,10
1901,31.631708,65.709751,25,10
1902,31.631708,65.710751,345,444
1903,31.631708,65.711751,10,11
1904,31.631708,65.712751,11,0
1905,31.631708,65.713751,7,1
1906,31.631708,65.714751,70,69
1907,31.631708,65.715751,98,7
1908,31.631708,65.716751,20,0
1909,31.631708,65.717751,7,0
1910,31.631708,65.718751,36,5
1911,31.631708,65.719751,101,59
1912,31.631708,65.720751,72,112
1913,31.631708,65.721751,178,195
1914,31.631708,65.722751,203,52
1915,31.631708,65.723751,143,11
1916,31.631708,65.724751,115,36
1917,31.631708,65.725751,118,41
1918,31.631708,65.726751,17,67
1919,31.631708,65.727751,303,372
1920,31.631708,65.728751,37,79
1921,31.631708,65.729751,0,114
1922,31.631708,65.730751,158,594
1923,31.631708,65.731751,26,63
1924,31.631708,65.732751,2,15
1925,31.631708,65.733751,4,62
1926,31.631708,65.734751,14,208
1927,31.631708,65.735751,8,107
1928,31.631708,65.736751,16,48
1929,31.631708,65.737751,5,12
1930,31.631708,65.738751,9,16
1933,31.631708,65.741751,0,2
1934,31.631708,65.742751,0,17
1935,31.631708,65.743751,0,1
1940,31.632708,65.691751,0,7
1941,31.632708,65.692751,0,2
1943,31.632708,65.694751,0,22
1946,31.632708,65.697751,38,0
1948,31.632708,65.699751,4,0
1950,31.632708,65.701751,4,11
1951,31.632708,65.702751,15,6
1952,31.632708,65.703751,50,62
1953,31.632708,65.704751,25,14
1954,31.632708,65.705751,14,7
1955,31.632708,65.706751,18,3
1956,31.632708,65.707751,9,0
1957,31.632708,65.708751,0,5
1958,31.632708,65.709751,11,44
1959,31.632708,65.710751,410,683
1960,31.632708,65.711751,10,25
1961,31.632708,65.712751,14,19
1962,31.632708,65.713751,18,61
1963,31.632708,65.714751,79,104
1964,31.632708,65.715751,76,1
1965,31.632708,65.716751,16,0
1966,31.632708,65.717751,8,0
1967,31.632708,65.718751,119,0
1968,31.632708,65.719751,159,0
1969,31.632708,65.720751,116,1
1970,31.632708,65.721751,126,20
1971,31.632708,65.722751,63,152
1972,31.632708,65.723751,157,164
1973,31.632708,65.724751,143,184
1974,31.632708,65.725751,78,42
1975,31.632708,65.726751,45,22
1976,31.632708,65.727751,278,334
1977,31.632708,65.728751,25,83
1978,31.632708,65.729751,162,434
1979,31.632708,65.730751,95,289
1980,31.632708,65.731751,2,35
1981,31.632708,65.732751,10,41
1982,31.632708,65.733751,31,54
1983,31.632708,65.734751,37,71
1984,31.632708,65.735751,35,121
1985,31.632708,65.736751,7,68
1986,31.632708,65.737751,10,37
1987,31.632708,65.738751,6,51
1988,31.632708,65.739751,12,0
1989,31.632708,65.740751,8,7
1990,31.632708,65.741751,0,5
2003,31.633708,65.697751,1,0
2005,31.633708,65.699751,25,0
2007,31.633708,65.701751,23,0
2008,31.633708,65.702751,48,10
2009,31.633708,65.703751,37,12
2010,31.633708,65.704751,25,5
2011,31.633708,65.705751,7,0
2012,31.633708,65.706751,21,0
2013,31.633708,65.707751,40,46
2014,31.633708,65.708751,33,88
2015,31.633708,65.709751,49,206
2016,31.633708,65.710751,422,653
2017,31.633708,65.711751,4,9
2018,31.633708,65.712751,13,1
2019,31.633708,65.713751,33,122
2020,31.633708,65.714751,78,96
2021,31.633708,65.715751,39,98
2022,31.633708,65.716751,22,80
2023,31.633708,65.717751,36,17
2024,31.633708,65.718751,135,16
2025,31.633708,65.719751,110,9
2026,31.633708,65.720751,133,18
2027,31.633708,65.721751,81,31
2028,31.633708,65.722751,38,40
2029,31.633708,65.723751,69,29
2030,31.633708,65.724751,85,247
2031,31.633708,65.725751,326,265
2032,31.633708,65.726751,146,82
2033,31.633708,65.727751,216,386
2034,31.633708,65.728751,70,245
2035,31.633708,65.729751,126,464
2036,31.633708,65.730751,7,144
2037,31.633708,65.731751,75,133
2038,31.633708,65.732751,25,155
2039,31.633708,65.733751,96,114
2040,31.633708,65.734751,40,145
2041,31.633708,65.735751,41,99
2042,31.633708,65.736751,5,37
2043,31.633708,65.737751,3,67
2044,31.633708,65.738751,0,7
2062,31.634708,65.699751,2,0
2063,31.634708,65.700751,3,0
2064,31.634708,65.701751,29,0
2065,31.634708,65.702751,17,6
2066,31.634708,65.703751,45,4
2067,31.634708,65.704751,53,5
2068,31.634708,65.705751,42,0
2069,31.634708,65.706751,26,55
2070,31.634708,65.707751,44,53
2071,31.634708,65.708751,115,1
2072,31.634708,65.709751,190,49
2073,31.634708,65.710751,390,709
2074,31.634708,65.711751,2,4
2075,31.634708,65.712751,4,5
2076,31.634708,65.713751,72,121
2077,31.634708,65.714751,64,92
2078,31.634708,65.715751,65,98
2079,31.634708,65.716751,105,82
2080,31.634708,65.717751,68,66
2081,31.634708,65.718751,116,108
2082,31.634708,65.719751,101,99
2083,31.634708,65.720751,124,85
2084,31.634708,65.721751,88,72
2085,31.634708,65.722751,76,47
2086,31.634708,65.723751,75,63
2087,31.634708,65.724751,92,105
2088,31.634708,65.725751,82,103
2089,31.634708,65.726751,154,152
2090,31.634708,65.727751,282,303
2091,31.634708,65.728751,490,565
2092,31.634708,65.729751,7,33
2093,31.634708,65.730751,17,20
2094,31.634708,65.731751,36,86
2095,31.634708,65.732751,8,70
2096,31.634708,65.733751,9,76
2097,31.634708,65.734751,0,66
2098,31.634708,65.735751,2,35
2099,31.634708,65.736751,0,31
2100,31.634708,65.737751,0,22
2101,31.634708,65.738751,0,8
2103,31.634708,65.740751,13,0
2105,31.634708,65.742751,0,13
2115,31.635708,65.695751,5,0
2116,31.635708,65.696751,12,11
2120,31.635708,65.700751,4,0
2121,31.635708,65.701751,6,0
2122,31.635708,65.702751,54,0
2123,31.635708,65.703751,36,3
2124,31.635708,65.704751,45,30
2125,31.635708,65.705751,63,20
2126,31.635708,65.706751,51,85
2127,31.635708,65.707751,75,3
2128,31.635708,65.708751,111,4
2129,31.635708,65.709751,111,64
2130,31.635708,65.710751,296,493
2131,31.635708,65.711751,46,15
2132,31.635708,65.712751,25,43
2133,31.635708,65.713751,66,143
2134,31.635708,65.714751,185,75
2135,31.635708,65.715751,125,76
2136,31.635708,65.716751,129,142
2137,31.635708,65.717751,138,115
2138,31.635708,65.718751,95,146
2139,31.635708,65.719751,118,214
2140,31.635708,65.720751,125,275
2141,31.635708,65.721751,61,259
2142,31.635708,65.722751,34,149
2143,31.635708,65.723751,112,139
2144,31.635708,65.724751,91,157
2145,31.635708,65.725751,82,187
2146,31.635708,65.726751,50,110
2147,31.635708,65.727751,203,394
2148,31.635708,65.728751,247,227
2149,31.635708,65.729751,183,180
2150,31.635708,65.730751,36,75
2151,31.635708,65.731751,44,81
2152,31.635708,65.732751,41,144
2153,31.635708,65.733751,26,79
2154,31.635708,65.734751,31,34
2155,31.635708,65.735751,10,16
2156,31.635708,65.736751,0,12
2157,31.635708,65.737751,0,3
2158,31.635708,65.738751,0,13
2159,31.635708,65.739751,0,3
2160,31.635708,65.740751,0,5
2164,31.635708,65.744751,3,0
2178,31.636708,65.701751,1,0
2179,31.636708,65.702751,26,10
2180,31.636708,65.703751,16,3
2181,31.636708,65.704751,33,34
2182,31.636708,65.705751,32,0
2183,31.636708,65.706751,68,0
2184,31.636708,65.707751,39,0
2185,31.636708,65.708751,47,0
2186,31.636708,65.709751,58,16
2187,31.636708,65.710751,320,435
2188,31.636708,65.711751,57,0
2189,31.636708,65.712751,45,42
2190,31.636708,65.713751,128,109
2191,31.636708,65.714751,155,86
2192,31.636708,65.715751,103,61
2193,31.636708,65.716751,155,140
2194,31.636708,65.717751,130,101
2195,31.636708,65.718751,109,99
2196,31.636708,65.719751,126,148
2197,31.636708,65.720751,136,124
2198,31.636708,65.721751,89,111
2199,31.636708,65.722751,64,133
2200,31.636708,65.723751,93,118
2201,31.636708,65.724751,163,112
2202,31.636708,65.725751,123,80
2203,31.636708,65.726751,196,282
2204,31.636708,65.727751,150,301
2205,31.636708,65.728751,5,100
2206,31.636708,65.729751,13,68
2207,31.636708,65.730751,73,78
2208,31.636708,65.731751,6,99
2209,31.636708,65.732751,2,93
2210,31.636708,65.733751,44,91
2211,31.636708,65.734751,20,62
2212,31.636708,65.735751,13,30
2213,31.636708,65.736751,10,96
2214,31.636708,65.737751,10,64
2215,31.636708,65.738751,19,118
2216,31.636708,65.739751,23,57
2217,31.636708,65.740751,25,33
2219,31.636708,65.742751,0,14
2220,31.636708,65.743751,0,7
2221,31.636708,65.744751,0,3
2235,31.637708,65.701751,20,0
2236,31.637708,65.702751,5,0
2237,31.637708,65.703751,16,0
2238,31.637708,65.704751,27,9
2239,31.637708,65.705751,14,0
2240,31.637708,65.706751,56,0
2241,31.637708,65.707751,25,0
2242,31.637708,65.708751,29,0
2243,31.637708,65.709751,9,0
2244,31.637708,65.710751,270,372
2245,31.637708,65.711751,57,7
2246,31.637708,65.712751,113,46
2247,31.637708,65.713751,95,103
2248,31.637708,65.714751,112,73
2249,31.637708,65.715751,82,83
2250,31.637708,65.716751,117,87
2251,31.637708,65.717751,102,92
2252,31.637708,65.718751,92,74
2253,31.637708,65.719751,113,89
2254,31.637708,65.720751,113,112
2255,31.637708,65.721751,109,119
2256,31.637708,65.722751,54,94
2257,31.637708,65.723751,47,73
2258,31.637708,65.724751,150,117
2259,31.637708,65.725751,204,145
2260,31.637708,65.726751,360,315
2261,31.637708,65.727751,22,104
2262,31.637708,65.728751,0,84
2263,31.637708,65.729751,17,88
2264,31.637708,65.730751,13,71
2265,31.637708,65.731751,53,123
2266,31.637708,65.732751,130,282
2267,31.637708,65.733751,28,138
2268,31.637708,65.734751,5,90
2269,31.637708,65.735751,5,92
2270,31.637708,65.736751,0,55
2271,31.637708,65.737751,0,10
2292,31.638708,65.701751,1,0
2293,31.638708,65.702751,10,0
2294,31.638708,65.703751,20,0
2295,31.638708,65.704751,23,10
2296,31.638708,65.705751,13,37
2297,31.638708,65.706751,29,12
2298,31.638708,65.707751,30,22
2299,31.638708,65.708751,22,13
2300,31.638708,65.709751,27,85
2301,31.638708,65.710751,228,618
2302,31.638708,65.711751,98,2
2303,31.638708,65.712751,67,84
2304,31.638708,65.713751,93,107
2305,31.638708,65.714751,108,80
2306,31.638708,65.715751,98,75
2307,31.638708,65.716751,109,92
2308,31.638708,65.717751,93,76
2309,31.638708,65.718751,75,83
2310,31.638708,65.719751,78,74
2311,31.638708,65.720751,87,102
2312,31.638708,65.721751,111,100
2313,31.638708,65.722751,64,97
2314,31.638708,65.723751,73,75
2315,31.638708,65.724751,89,76
2316,31.638708,65.725751,370,366
2317,31.638708,65.726751,85,106
2318,31.638708,65.727751,37,89
2319,31.638708,65.728751,0,98
2320,31.638708,65.729751,15,77
2321,31.638708,65.730751,4,67
2322,31.638708,65.731751,3,49
2323,31.638708,65.732751,0,86
2324,31.638708,65.733751,0,22
2325,31.638708,65.734751,37,9
2326,31.638708,65.735751,25,4
2327,31.638708,65.736751,3,26
2328,31.638708,65.737751,0,3
2329,31.638708,65.738751,0,15
2330,31.638708,65.739751,0,2
2350,31.639708,65.702751,38,8
2351,31.639708,65.703751,30,12
2352,31.639708,65.704751,15,1
2353,31.639708,65.705751,12,3
2354,31.639708,65.706751,5,5
2355,31.639708,65.707751,11,2
2356,31.639708,65.708751,15,43
2357,31.639708,65.709751,30,52
2358,31.639708,65.710751,363,581
2359,31.639708,65.711751,57,1
2360,31.639708,65.712751,82,102
2361,31.639708,65.713751,63,115
2362,31.639708,65.714751,75,57
2363,31.639708,65.715751,70,71
2364,31.639708,65.716751,52,82
2365,31.639708,65.717751,102,104
2366,31.639708,65.718751,84,68
2367,31.639708,65.719751,72,60
2368,31.639708,65.720751,80,105
2369,31.639708,65.721751,76,106
2370,31.639708,65.722751,52,67
2371,31.639708,65.723751,51,56
2372,31.639708,65.724751,212,378
2373,31.639708,65.725751,131,188
2374,31.639708,65.726751,51,124
2375,31.639708,65.727751,40,97
2376,31.639708,65.728751,0,67
2377,31.639708,65.729751,0,22
2378,31.639708,65.730751,0,53
2379,31.639708,65.731751,0,28
2380,31.639708,65.732751,5,81
2381,31.639708,65.733751,7,16
2382,31.639708,65.734751,3,0
2383,31.639708,65.735751,10,3
2384,31.639708,65.736751,0,22
2385,31.639708,65.737751,3,7
2386,31.639708,65.738751,0,69
2387,31.639708,65.739751,0,15
2406,31.640708,65.701751,2,0
2407,31.640708,65.702751,12,0
2408,31.640708,65.703751,8,0
2409,31.640708,65.704751,25,2
2410,31.640708,65.705751,29,0
2411,31.640708,65.706751,36,0
2412,31.640708,65.707751,29,0
2413,31.640708,65.708751,46,4
2414,31.640708,65.709751,68,0
2415,31.640708,65.710751,234,333
2416,31.640708,65.711751,72,1
2417,31.640708,65.712751,73,95
2418,31.640708,65.713751,53,78
2419,31.640708,65.714751,63,51
2420,31.640708,65.715751,75,67
2421,31.640708,65.716751,58,68
2422,31.640708,65.717751,78,89
2423,31.640708,65.718751,89,55
2424,31.640708,65.719751,90,91
2425,31.640708,65.720751,49,96
2426,31.640708,65.721751,49,81
2427,31.640708,65.722751,65,68
2428,31.640708,65.723751,106,166
2429,31.640708,65.724751,156,442
2430,31.640708,65.725751,45,60
2431,31.640708,65.726751,50,90
2432,31.640708,65.727751,47,78
2433,31.640708,65.728751,0,64
2434,31.640708,65.729751,0,31
2435,31.640708,65.730751,0,12
2436,31.640708,65.731751,0,19
2437,31.640708,65.732751,0,41
2438,31.640708,65.733751,3,1
2439,31.640708,65.734751,0,3
2440,31.640708,65.735751,1,0
2442,31.640708,65.737751,0,3
2465,31.641708,65.703751,9,0
2466,31.641708,65.704751,9,19
2467,31.641708,65.705751,14,3
2468,31.641708,65.706751,27,0
2469,31.641708,65.707751,20,0
2470,31.641708,65.708751,37,0
2471,31.641708,65.709751,54,0
2472,31.641708,65.710751,232,324
2473,31.641708,65.711751,81,9
2474,31.641708,65.712751,71,87
2475,31.641708,65.713751,81,46
2476,31.641708,65.714751,87,9
2477,31.641708,65.715751,106,37
2478,31.641708,65.716751,62,71
2479,31.641708,65.717751,54,96
2480,31.641708,65.718751,82,76
2481,31.641708,65.719751,63,83
2482,31.641708,65.720751,33,49
2483,31.641708,65.721751,51,65
2484,31.641708,65.722751,48,64
2485,31.641708,65.723751,217,527
2486,31.641708,65.724751,50,87
2487,31.641708,65.725751,24,14
2488,31.641708,65.726751,27,40
2489,31.641708,65.727751,31,42
2490,31.641708,65.728751,3,49
2491,31.641708,65.729751,10,24
2492,31.641708,65.730751,0,11
2493,31.641708,65.731751,0,20
2494,31.641708,65.732751,6,20
2495,31.641708,65.733751,3,8
2496,31.641708,65.734751,0,7
2498,31.641708,65.736751,3,43
2499,31.641708,65.737751,0,1
2521,31.642708,65.702751,14,0
2522,31.642708,65.703751,1,0
2523,31.642708,65.704751,6,3
2524,31.642708,65.705751,17,34
2525,31.642708,65.706751,22,0
2526,31.642708,65.707751,16,12
2527,31.642708,65.708751,36,0
2528,31.642708,65.709751,35,1
2529,31.642708,65.710751,272,265
2530,31.642708,65.711751,71,11
2531,31.642708,65.712751,70,65
2532,31.642708,65.713751,58,88
2533,31.642708,65.714751,68,75
2534,31.642708,65.715751,54,9
2535,31.642708,65.716751,48,37
2536,31.642708,65.717751,35,75
2537,31.642708,65.718751,47,72
2538,31.642708,65.719751,29,60
2539,31.642708,65.720751,14,27
2540,31.642708,65.721751,47,40
2541,31.642708,65.722751,237,270
2542,31.642708,65.723751,61,89
2543,31.642708,65.724751,43,53
2544,31.642708,65.725751,29,83
2545,31.642708,65.726751,27,18
2546,31.642708,65.727751,31,19
2547,31.642708,65.728751,9,20
2548,31.642708,65.729751,0,2
2549,31.642708,65.730751,0,13
2550,31.642708,65.731751,0,5
2551,31.642708,65.732751,0,10
2552,31.642708,65.733751,0,48
2553,31.642708,65.734751,12,12
2555,31.642708,65.736751,0,10
2556,31.642708,65.737751,0,6
2578,31.643708,65.702751,7,0
2580,31.643708,65.704751,0,7
2581,31.643708,65.705751,15,5
2582,31.643708,65.706751,21,4
2583,31.643708,65.707751,37,0
2584,31.643708,65.708751,48,0
2585,31.643708,65.709751,32,0
2586,31.643708,65.710751,256,196
2587,31.643708,65.711751,90,3
2588,31.643708,65.712751,74,32
2589,31.643708,65.713751,29,12
2590,31.643708,65.714751,42,8
2591,31.643708,65.715751,57,5
2592,31.643708,65.716751,22,11
2593,31.643708,65.717751,17,36
2594,31.643708,65.718751,15,28
2595,31.643708,65.719751,14,23
2596,31.643708,65.720751,16,27
2597,31.643708,65.721751,171,219
2598,31.643708,65.722751,187,218
2599,31.643708,65.723751,44,187
2600,31.643708,65.724751,32,59
2601,31.643708,65.725751,11,23
2602,31.643708,65.726751,6,17
2603,31.643708,65.727751,26,17
2604,31.643708,65.728751,33,2
2605,31.643708,65.729751,0,3
2606,31.643708,65.730751,0,3
2608,31.643708,65.732751,0,6
2609,31.643708,65.733751,0,5
2610,31.643708,65.734751,7,23
2612,31.643708,65.736751,0,5
2637,31.644708,65.704751,9,0
2638,31.644708,65.705751,4,0
2639,31.644708,65.706751,15,0
2640,31.644708,65.707751,34,0
2641,31.644708,65.708751,29,0
2642,31.644708,65.709751,37,0
2643,31.644708,65.710751,301,156
2644,31.644708,65.711751,125,6
2645,31.644708,65.712751,72,16
2646,31.644708,65.713751,65,5
