ID,lat,lon,COUNTt1,COUNTt2
262,31.602708,65.723751,0,0
263,31.602708,65.724751,0,0
264,31.602708,65.725751,0,0
265,31.602708,65.726751,0,0
266,31.602708,65.727751,0,0
267,31.602708,65.728751,0,0
268,31.602708,65.729751,0,0
269,31.602708,65.730751,0,0
270,31.602708,65.731751,0,0
271,31.602708,65.732751,0,0
272,31.602708,65.733751,0,0
273,31.602708,65.734751,0,0
274,31.602708,65.735751,0,0
275,31.602708,65.736751,0,0
276,31.602708,65.737751,0,0
277,31.602708,65.738751,0,0
278,31.602708,65.739751,0,0
279,31.602708,65.740751,0,0
280,31.602708,65.741751,0,0
281,31.602708,65.742751,0,0
282,31.602708,65.743751,0,0
283,31.602708,65.744751,0,0
284,31.602708,65.745751,0,0
285,31.602708,65.746751,0,0
286,31.603708,65.690751,0,0
287,31.603708,65.691751,0,0
288,31.603708,65.692751,0,0
289,31.603708,65.693751,0,0
290,31.603708,65.694751,0,0
291,31.603708,65.695751,0,0
292,31.603708,65.696751,0,0
293,31.603708,65.697751,0,0
294,31.603708,65.698751,0,0
295,31.603708,65.699751,0,0
296,31.603708,65.700751,0,0
297,31.603708,65.701751,0,0
298,31.603708,65.702751,0,0
299,31.603708,65.703751,0,0
300,31.603708,65.704751,6,0
301,31.603708,65.705751,0,0
302,31.603708,65.706751,0,0
303,31.603708,65.707751,0,0
304,31.603708,65.708751,4,0
305,31.603708,65.709751,124,4
306,31.603708,65.710751,1,0
307,31.603708,65.711751,0,0
308,31.603708,65.712751,0,0
309,31.603708,65.713751,19,1
310,31.603708,65.714751,8,0
311,31.603708,65.715751,0,0
312,31.603708,65.716751,18,3
313,31.603708,65.717751,5,0
314,31.603708,65.718751,0,0
315,31.603708,65.719751,0,0
316,31.603708,65.720751,0,0
317,31.603708,65.721751,0,0
318,31.603708,65.722751,0,0
319,31.603708,65.723751,0,0
320,31.603708,65.724751,0,0
321,31.603708,65.725751,6,0
322,31.603708,65.726751,0,0
323,31.603708,65.727751,0,0
324,31.603708,65.728751,0,0
325,31.603708,65.729751,0,0
326,31.603708,65.730751,0,0
327,31.603708,65.731751,0,0
328,31.603708,65.732751,0,0
329,31.603708,65.733751,0,0
330,31.603708,65.734751,0,0
331,31.603708,65.735751,0,0
332,31.603708,65.736751,0,0
333,31.603708,65.737751,0,0
334,31.603708,65.738751,0,0
335,31.603708,65.739751,0,0
336,31.603708,65.740751,0,0
337,31.603708,65.741751,0,0
338,31.603708,65.742751,0,0
339,31.603708,65.743751,0,0
340,31.603708,65.744751,0,0
341,31.603708,65.745751,0,0
342,31.603708,65.746751,0,0
343,31.604708,65.690751,0,0
344,31.604708,65.691751,0,0
345,31.604708,65.692751,0,0
346,31.604708,65.693751,0,0
347,31.604708,65.694751,0,0
348,31.604708,65.695751,0,0
349,31.604708,65.696751,0,0
350,31.604708,65.697751,0,7
351,31.604708,65.698751,0,0
352,31.604708,65.699751,0,0
353,31.604708,65.700751,10,0
354,31.604708,65.701751,53,30
355,31.604708,65.702751,153,142
356,31.604708,65.703751,172,50
357,31.604708,65.704751,9,17
358,31.604708,65.705751,38,12
359,31.604708,65.706751,3,0
360,31.604708,65.707751,0,0
361,31.604708,65.708751,0,0
362,31.604708,65.709751,200,26
363,31.604708,65.710751,1,7
364,31.604708,65.711751,0,0
365,31.604708,65.712751,3,3
366,31.604708,65.713751,0,2
367,31.604708,65.714751,0,0
368,31.604708,65.715751,0,0
369,31.604708,65.716751,93,7
370,31.604708,65.717751,0,0
371,31.604708,65.718751,2,0
372,31.604708,65.719751,20,0
373,31.604708,65.720751,3,0
374,31.604708,65.721751,0,0
375,31.604708,65.722751,0,0
376,31.604708,65.723751,2,0
377,31.604708,65.724751,1,0
378,31.604708,65.725751,0,0
379,31.604708,65.726751,0,0
380,31.604708,65.727751,0,0
381,31.604708,65.728751,0,0
382,31.604708,65.729751,0,0
383,31.604708,65.730751,0,0
384,31.604708,65.731751,0,0
385,31.604708,65.732751,0,0
386,31.604708,65.733751,0,0
387,31.604708,65.734751,0,0
388,31.604708,65.735751,0,0
389,31.604708,65.736751,0,0
390,31.604708,65.737751,0,0
391,31.604708,65.738751,0,0
392,31.604708,65.739751,0,0
393,31.604708,65.740751,0,0
394,31.604708,65.741751,0,0
395,31.604708,65.742751,0,0
396,31.604708,65.743751,0,0
397,31.604708,65.744751,0,0
398,31.604708,65.745751,0,0
399,31.604708,65.746751,0,0
400,31.605708,65.690751,0,0
401,31.605708,65.691751,0,0
402,31.605708,65.692751,0,0
403,31.605708,65.693751,0,0
404,31.605708,65.694751,0,0
405,31.605708,65.695751,0,0
406,31.605708,65.696751,0,0
407,31.605708,65.697751,0,0
408,31.605708,65.698751,0,0
409,31.605708,65.699751,0,0
410,31.605708,65.700751,52,21
411,31.605708,65.701751,24,0
412,31.605708,65.702751,117,112
413,31.605708,65.703751,73,68
414,31.605708,65.704751,109,124
415,31.605708,65.705751,129,113
416,31.605708,65.706751,55,108
417,31.605708,65.707751,89,68
418,31.605708,65.708751,166,69
419,31.605708,65.709751,375,103
420,31.605708,65.710751,558,113
421,31.605708,65.711751,375,43
422,31.605708,65.712751,363,11
423,31.605708,65.713751,540,10
424,31.605708,65.714751,252,3
425,31.605708,65.715751,161,3
426,31.605708,65.716751,205,12
427,31.605708,65.717751,17,6
428,31.605708,65.718751,4,3
429,31.605708,65.719751,18,0
430,31.605708,65.720751,12,0
